id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
8.65623E+17,Cozy and bright apartment in historic town center,34830619,Raquel,Centro,Embajadores,40.41304,-3.70613,Entire home/apt,226,2,24,17/03/2024,2.82,8,237,24,NA
8.65768E+17,Habitación cómoda,487697623,Charito,Carabanchel,Abrantes,40.38491,-3.72517,Private room,45,1,17,10/12/2023,1.49,2,354,17,NA
8.62731E+17,Cozy apartment close to Sol,5394516,Sergio,Centro,Cortes,40.41378782,-3.702250756,Entire home/apt,93,1,79,07/03/2024,6.75,1,41,79,NA
8.62781E+17,Modern King Room in a unique location,503362134,The Social Hub,Moncloa - Aravaca,Argüelles,40.4205445,-3.7164394,Private room,,1,0,,,3,365,0,NA
8.65801E+17,En pleno centro de madrid,509238181,Limo Jaquer,Carabanchel,San Isidro,40.39738068,-3.718827143,Private room,55,2,11,11/03/2024,1.03,1,259,11,NA
8.65812E+17,Private room in a apartment,509242838,Aye,Tetuán,Berruguete,40.46196338,-3.703110854,Private room,31,1,2,16/11/2023,0.19,1,364,2,NA
8.62794E+17,Cosy Queen Room in a unique location,503362134,The Social Hub,Moncloa - Aravaca,Argüelles,40.4205445,-3.7164394,Private room,,1,0,,,3,99,0,NA
8.65897E+17,Duplex acogedor con terrazas,108827356,Pablo,Salamanca,Guindalera,40.4357336,-3.6688812,Entire home/apt,,2,3,01/05/2023,0.27,1,0,3,NA
8.65941E+17,Habitación Privada,471612955,Luisa,San Blas - Canillejas,Simancas,40.428618,-3.6257309,Private room,29,1,14,08/02/2024,1.34,1,358,14,NA
8.6283E+17,Golden Isabel II,399166867,Cayetano,Centro,Embajadores,40.41264944,-3.704177253,Entire home/apt,139,7,1,25/04/2023,0.09,7,195,1,NA
8.66392E+17,Habitación priv + Gym y Piscina,61859646,Diego,Hortaleza,Valdefuentes,40.49839103,-3.650697948,Private room,39,1,25,03/02/2024,2.17,2,363,25,NA
8.62842E+17,Charming Madrid Vistillas II,499324651,Herparec,Centro,Palacio,40.40869071,-3.714446952,Entire home/apt,121,1,2,03/03/2024,0.21,2,321,2,NA
8.62882E+17,Bonita y céntrica habitación,45125882,Elizabeth,Moratalaz,Marroquina,40.41237023,-3.649439816,Private room,25,1,21,17/02/2024,1.84,1,348,21,NA
8.66449E+17,"Estudio en plaza Puerta del Sol, cómodo y luminoso",5234573,Eva,Centro,Sol,40.4171789,-3.7027786,Entire home/apt,94,3,3,31/07/2023,0.33,8,141,3,NA
8.62901E+17,Cheerful loft en Lavapiés,35471452,Marco,Centro,Embajadores,40.40853724,-3.707154262,Entire home/apt,73,2,32,03/03/2024,2.75,1,25,32,NA
8.6292E+17,Increible departamento en Salamanca Retiro Madrid,452301500,Gabriela,Retiro,Ibiza,40.41707859,-3.674740191,Entire home/apt,195,5,4,06/01/2024,0.45,1,79,4,NA
8.62922E+17,habitación tranquila y familiar,499173323,Amelia,Usera,Moscardó,40.38858349,-3.703017237,Private room,61,1,8,12/02/2024,0.72,1,302,8,NA
8.66525E+17,Alquiler de habitacion por dias,474796390,Mohamed,Puente de Vallecas,San Diego,40.3865929,-3.6660323,Private room,40,1,0,,,1,269,0,NA
8.66556E+17,Habitación Moratalaz,287159665,Patricia,Moratalaz,Marroquina,40.40972193,-3.630873999,Private room,,1,13,12/07/2023,1.16,1,0,13,NA
8.66575E+17,"Habitacion comoda,baño privado.",422255530,Juan Camilo,Villaverde,San Andrés,40.33139673,-3.701195771,Private room,37,1,11,03/03/2024,0.97,1,353,11,NA
8.66581E+17,Ap. Dúplex Goya-Wizink M (FBR15),460712642,Victoria,Salamanca,Goya,40.42522305,-3.669913308,Entire home/apt,,1,1,23/04/2023,0.09,9,0,1,NA
8.62961E+17,Rincón acogedor en Madrid,508489793,Ángela,Carabanchel,Abrantes,40.38055378,-3.728383736,Private room,65,2,9,24/09/2023,0.79,1,83,9,NA
8.66593E+17,Apt in front of Retiro Park-Unesco Heritage Site,40940608,Sofia,Retiro,Ibiza,40.4200673,-3.6785674,Entire home/apt,190,30,33,20/02/2024,3.03,1,218,33,VT-13006
8.63038E+17,Bonito alojamiento cerca de Plaza de Castilla,154434375,Giorgia,Tetuán,Valdeacederas,40.4672624,-3.699092455,Entire home/apt,208,2,4,16/10/2023,0.45,2,364,4,NA
8.63042E+17,Cuatro Caminos,508707195,Slay,Tetuán,Bellas Vistas,40.44966504,-3.70749913,Entire home/apt,80,7,3,16/05/2023,0.26,3,234,3,NA
8.66607E+17,Cozy and bright private room,28101218,Armando,Tetuán,Almenara,40.4726186,-3.6904847,Private room,59,1,19,09/12/2023,1.66,1,364,19,NA
8.66652E+17,Habitación Doble en Madrid,180896547,Francis,Moratalaz,Fontarrón,40.39947,-3.64274,Private room,30,1,43,10/12/2023,3.77,1,80,43,NA
8.63417E+17,G.Via Top Terrace,137521324,Luis,Centro,Palacio,40.42248212,-3.709537312,Entire home/apt,177,1,73,28/02/2024,6.31,4,250,73,NA
8.66664E+17,luxury tent with panoramic view,509431569,Bassam,Chamberí,Trafalgar,40.43272,-3.70337,Private room,,1,0,,,1,365,0,NA
